SECTION_ID,SECTION_CREDITS,SECTION_DELIVERY_SCHEDULE,SECTION_DESCRIPTION,SECTION_START_DATE,SECTION_END_DATE,SECTION_LANGUAGE,SECTION_REFID,SECTION_SCHOOL_CODE,SECTION_SCHOOL_YEAR,SECTION_TERM,SECTION_COURSE_CODE
1582056,5,REG,SST2772.1 - Social Studies 20-2,03-AUG-21,30-JAN-22,EN,d9c3a1e9-b384-4b27-8409-4bab957d7eac,0590,2022,Semester1,SST2772
1582072,5,REG,KAE3780.2 - English 30-4,03-AUG-21,28-JUN-22,EN,853a5153-79bf-4f49-beba-9d1d5b1a7519,0590,2022,Semester2,KAE3780
1582126,5,REG,SCN3796.2 - Chemistry 30,03-AUG-21,30-JAN-22,EN,7b394ba2-d71f-4744-96ce-e26cc24bd5e6,1108,2022,Semester1,SCN3796
1582279,5,REG,MAT3791.1 - Mathematics 30-1,03-AUG-21,30-JAN-22,EN,e0cc1d97-a376-4bd6-9ade-df8bfd025f90,1108,2022,Semester1,MAT3791
1582282,5,REG,OTH9925.1 - Equine Processes and Practices 33,03-AUG-21,28-JUN-22,EN,7ab1893a-633a-42d4-b873-99460cf1bf85,1108,2022,FullYear,OTH9925
1582437,5,REG,ELA2105.1 - English Language Arts 20-1,02-AUG-22,27-JUN-23,EN,202910d0-0779-4291-85b3-bd286d2b9683,1306,2023,Semester2,ELA2105
1582455,5,REG,KAE2783.1 - Science 20-4,26-AUG-21,30-JAN-22,EN,66f9e6e5-3f8f-4051-9425-705a9bf72d6c,1306,2022,Semester1,KAE2783
1582516,1,REG,HSA3411.1 - Head Anatomy and Physiology,01-SEP-21,02-NOV-21,EN,6968ff63-41c6-474f-8914-65298c1410fc,1101,2022,Quarter1,HSA3411
1582522,5,REG,FNA2400V.3 - Art 20 (Variable),03-SEP-21,30-JAN-22,EN,f3f31fb7-548b-4353-9a10-7e10f85c1c42,1108,2022,Semester1,FNA2400
1582523,5,REG,SST3771.1 - Social Studies 30-1,02-AUG-22,27-JUN-23,EN,3059f64a-6945-4b09-9b49-38f1b98fe783,1306,2023,Semester2,SST3771
1582571,5,REG,LDC3092V.1 - Film and Media Art 35 (VARIABLE),08-SEP-21,30-JAN-22,EN,2e8861b3-1bb8-4f68-948a-97400140ef26,0590,2022,Semester1,LDC3092
1582589,5,REG,MAT3793.12 - Mathematics 30-3,09-SEP-21,30-JAN-22,EN,55b925a9-c44b-4b75-b315-5b2f8203f3d9,1101,2022,Semester1,MAT3793
1582656,1,REG,FAB1010.1 - Fabrication Tools & Materials,13-SEP-21,30-JAN-22,EN,9dabdad3-9ce0-45a2-96f2-8459e6bba0ad,1303,2022,Semester1,FAB1010
1582693,1,REG,FOD3910.1 - FOD Project D,08-SEP-22,30-JAN-23,EN,2127dee3-8c64-4e34-8ff1-b51e3566b667,0590,2023,Semester1,FOD3910
1582695,3,REG,SSN3176C.C - Applied Sociology 30 (CONNECT),15-SEP-21,28-JUN-22,EN,1865505d-36f9-4974-b97c-37ed0732700a,0590,2022,FullYear,SSN3176
1582698,1,REG,EST2050.1 - Make-up,08-SEP-22,30-JAN-23,EN,1987c407-4764-40dd-bd52-28e1ef61b03a,0590,2023,Semester1,EST2050
1582706,1,REG,MEC2020.1 - Vehicle Maintenance,09-SEP-22,30-JAN-23,EN,71279a90-54b2-4232-acee-9ef9c98baa76,1108,2023,Semester1,MEC2020
1582709,1,REG,MEC3030.1 - Engine Diagnosis,09-SEP-22,30-JAN-23,EN,765f0cb9-7143-4b78-9481-9125475d5169,1108,2023,Semester1,MEC3030
1582713,5,REG,FNA34005C.1 - Art 30 (5 cr CONNECT),09-SEP-22,27-JUN-23,EN,41c94ef0-fa54-452a-962f-86f1723e4000,0590,2023,FullYear,FNA3400
1582736,1,REG,REC1040.1 - Foundations for Training 1,10-SEP-22,30-JAN-23,EN,cf4321b4-6be7-472f-8b44-5d4ebbba20dc,0590,2023,Semester1,REC1040
1582936,1,REG,CON2045.2 - Framing Systems - Wall,04-OCT-22,30-JAN-23,EN,47314410-fa85-4c19-9b0f-4a31524dcbe5,0590,2023,Semester1,CON2045
1583120,1,REG,FAS1080.2 - Knitwear,04-NOV-21,30-JAN-22,EN,fe64a829-7fdb-420b-891d-de7b6a6d8af3,1101,2022,Quarter2,FAS1080
1583131,5,REG,OTH1910V.1 - Career Internship 10 (Variable Credit,02-NOV-22,30-JAN-23,EN,55676f6f-3ef1-4bf1-898e-af58a36ac7ce,1101,2023,Semester1,OTH1910
1583141,1,REG,COM2025.2 - Electronic Layout & Publishing 1,04-NOV-21,30-JAN-22,EN,0f2eb97f-e412-4c82-ad19-3b4abebad8b3,1101,2022,Quarter2,COM2025
1583149,1,REG,CON2920.1 - CON Project C,03-NOV-22,30-JAN-23,EN,a5366ba0-c8cc-47ab-a5d2-5a9f4b06310c,1306,2023,Semester1,CON2920
1583195,1,REG,FOD1910.1 - FOD Project A,10-NOV-22,30-JAN-23,EN,a1639dba-ca88-4f21-ab3e-9d71e3443f78,0590,2023,Semester1,FOD1910
1583203,5,REG,SST1772.CHA - Social Studies 10-2,08-NOV-21,30-JAN-22,EN,d34eaaa3-27bb-4a3d-8c5e-b57d045f84a2,1101,2022,Semester1,SST1772
1583223,1,REG,WLD1130.2 - Outdoor Survival Skills,08-NOV-21,30-JAN-22,EN,e3b7592b-423d-4c27-89d7-54fdb502d945,1101,2022,Quarter2,WLD1130
1583297,1,REG,HCS3040.2 - Child Care First Aid,28-NOV-22,27-JUN-23,EN,971412d6-633b-45ec-bf06-1b629290d7a3,0590,2023,FullYear,HCS3040
1583324,1,REG,FOD3160.1 - Regional Cuisine,18-NOV-21,30-JAN-22,EN,62baa283-47e5-4e0d-84b8-f333f112187b,1306,2022,Semester1,FOD3160
1583327,1,REG,COS1020.2 - Long Hair Design 1,19-NOV-21,30-JAN-22,EN,ae58769e-ccb1-4bca-a577-d52713137e2a,1101,2022,Quarter2,COS1020
1583360,1,REG,CTR3010.22 - Preparing for Change,22-NOV-21,30-JAN-22,EN,68e8fdcc-52e3-42f8-b9aa-1cfe48354431,1101,2022,Quarter2,CTR3010
1583422,1,REG,REC3140.RR - Sport & Society,21-JAN-22,28-JUN-22,EN,5ceb6f51-be23-43c1-b01a-e20bd715a950,2239,2022,FullYear,REC3140
1583431,1,REG,FAB1100.2 - Fabrication Principles,14-DEC-22,30-JAN-23,EN,f67ffd6b-1544-42a3-a92b-66258a982984,0590,2023,Semester1,FAB1100
1583432,1,REG,CON3050.1 - Roof Structures 2,03-DEC-21,30-JAN-22,EN,66272905-36b4-4bfc-a511-76369ed692b5,0590,2022,Semester1,CON3050
1583456,1,REG,CON2910.2 - CON Project B,03-DEC-21,30-JAN-22,EN,2416e520-a1a9-4c2d-ab40-7dfd47368abd,1101,2022,Quarter2,CON2910
1583533,5,REG,LDC3256V.C - Forensic Studies (2021) 35 (Variable),09-JAN-23,27-JUN-23,EN,31474994-f6a9-4e77-9aae-ac543ce84cb5,0590,2023,FullYear,LDC3256
1583591,1,REG,CON2045.1 - Framing Systems - Wall,13-JAN-23,30-JAN-23,EN,63071048-fba4-4395-b589-a5ca3fbaf7eb,1108,2023,Semester1,CON2045
1583592,1,REG,CON2050.1 - Roof Structures 1,13-JAN-23,30-JAN-23,EN,a391f06d-0106-41e3-8559-0d330abdddcc,1108,2023,Semester1,CON2050
1583620,1,REG,WLD1020.1 - Wildlife Diversity,21-DEC-21,30-JAN-22,EN,8e5e9ded-31aa-485c-a3a5-61cab0be5be1,0590,2022,Semester1,WLD1020
1583661,1,REG,REC1020.1 - Injury Management 1,02-FEB-22,30-JAN-22,EN,84c1f3a6-f3a5-44f9-8e48-b953af66b502,1108,2022,Semester1,REC1020
1583671,1,REG,FAB1048.1 - Semi-Automated/Automated Welding,25-JAN-23,30-JAN-23,EN,3c33b25f-65b9-4a58-acf8-86c0ad5979fe,1306,2023,Semester1,FAB1048
1583672,1,REG,FOD1030.2 - Snacks & Appetizers,25-JAN-23,30-JAN-23,EN,790a478f-2081-4fee-9d87-f82d1f2c3a04,1203,2023,Quarter2,FOD1030
1583711,1,REG,FOD1030.4 - Snacks & Appetizers,31-JAN-23,27-JUN-23,EN,2f60def7-21ef-41c7-934f-bea706a767c6,0590,2023,Semester2,FOD1030
1583712,5,REG,PED1445V.12 - Physical Education 10 (Variable Cred,31-JAN-23,27-JUN-23,EN,778cc412-e651-44c4-b5aa-98cf9bec8809,1108,2023,Semester2,PED1445
1583725,5,REG,SCN3797.2 - Physics 30,01-FEB-23,27-JUN-23,EN,47256f62-97ce-4ff1-b752-821f266226f6,1203,2023,Semester2,SCN3797
1583732,5,REG,SST3771.24 - Social Studies 30-1,01-FEB-23,27-JUN-23,EN,92441071-2f57-49f9-ac63-eaa2c5f2d1e6,1101,2023,Semester2,SST3771
1583783,1,REG,HCS3000.2 - Workplace Safety Systems,06-FEB-23,27-JUN-23,EN,7ae13f29-dc29-4c76-9af9-5fe0e08bccd1,1303,2023,Semester2,HCS3000
1583910,1,REG,CON3150.3 - Furniture Repair,03-FEB-22,18-APR-22,EN,96337479-e161-45ac-a20a-46e53b4e6386,1101,2022,Quarter3,CON3150
1583924,1,REG,CON1910.2 - CON Project A,13-FEB-23,27-JUN-23,EN,9bf6bb2a-229d-41d8-87cc-24872114b943,1101,2023,Semester2,CON1910
1583994,1,REG,FOD3100.3 - Entertaining with Food,15-FEB-23,27-JUN-23,EN,34e37e84-dcf5-482b-94a2-5f50c2c61c05,0590,2023,Semester2,FOD3100
1584003,1,REG,COM2215.2 - Photography - Communication,15-FEB-23,27-JUN-23,EN,1147e5ca-0090-4562-8874-2bfcafdc2c6b,1108,2023,Semester2,COM2215
1584020,1,REG,COS1020.2 - Long Hair Design 1,21-FEB-23,27-JUN-23,EN,2852d5be-232b-458c-b27c-a9174e353a0d,1101,2023,Semester2,COS1020
1584032,1,REG,LGS3070.2 - Landmark Decisions,21-FEB-23,27-JUN-23,EN,2c848a95-c2d0-42ca-963e-9e9c8b5e3e3b,1101,2023,Semester2,LGS3070
1584037,5,REG,RAP4144.2 - Millwright 15,22-FEB-23,27-JUN-23,EN,73b3cff0-f849-4bce-8f90-84badd0d9f56,1101,2023,Semester2,RAP4144
1584040,1,REG,COS2010.33 - Long Hair Design 2,14-FEB-22,18-APR-22,EN,dfe31a3d-afa4-4e12-8219-99f94e74996c,1101,2022,Quarter3,COS2010
1584041,1,REG,FOD1010.5 - Food Basics,15-FEB-22,28-JUN-22,EN,95f0820f-c819-47f4-a960-92c57ab15158,0590,2022,Semester2,FOD1010
1584058,10,REG,OTH2998V.2 - Work Experience 25 (Variable Credit),27-FEB-23,27-JUN-23,EN,d5557279-4524-457f-9003-3decaf75a68c,1108,2023,FullYear,OTH2998
1584143,1,REG,FIN2060.3 - Personal Taxation,22-FEB-22,18-APR-22,EN,d8dd8906-4d6f-41a7-b45c-24e3185054a6,1101,2022,Quarter3,FIN2060
1584150,1,REG,FOD3030.2 - Creative Baking,02-MAR-23,27-JUN-23,EN,1766f9b6-3fe8-40bb-b52a-6210fb8636e0,1101,2023,Semester2,FOD3030
1584170,1,REG,CSE1120.3 - Structured Programming 2,24-FEB-22,18-APR-22,EN,63ee491b-2d20-4a23-9720-09974e686849,1101,2022,Quarter3,CSE1120
1584226,1,REG,MEC3060.2 - Engine Reconditioning - Head,14-MAR-23,27-JUN-23,EN,466d020a-35e9-4fe3-9e97-c0a58b98adfb,1108,2023,Semester2,MEC3060
1584234,5,REG,RAP3663.3 - Welder 35A,15-MAR-23,27-JUN-23,EN,b661eb5b-07a4-4d1f-b73c-60bd8da36ae8,0590,2023,FullYear,RAP3663
1584250,1,REG,COM1105.2 - Audio/Video,08-MAR-22,28-JUN-22,EN,83a207d6-1b08-4ac4-8bb6-d00648529711,0590,2022,Semester2,COM1105
1584251,1,REG,COM2015.2 - Media Impact,08-MAR-22,28-JUN-22,EN,f6e0a57a-f47c-402f-aa43-c6ec50179ae4,0590,2022,Semester2,COM2015
1584255,1,REG,LGS3040.2 - Negligence,20-MAR-23,27-JUN-23,EN,14c20011-a964-410b-bd90-9130faf77c3b,1101,2023,Semester2,LGS3040
1584293,1,REG,FOD3030.2 - Creative Baking,15-MAR-22,28-JUN-22,EN,45800ec0-ea30-4289-adfb-f4960257c87e,1108,2022,Semester2,FOD3030
1584310,1,REG,REC3010.HD - Human Movement,16-MAR-22,28-JUN-22,EN,de05babf-4f15-45f4-b7b9-8bd98c0736ce,2239,2022,FullYear,REC3010
1584314,1,REG,LGS2010.2 - Family Law,17-MAR-22,28-JUN-22,EN,c6ccf7a8-7ab0-4e06-a5cf-6d2e5084eaf2,0590,2022,Semester2,LGS2010
1584357,1,REG,ELT2110.2 - Security Systems 2,05-APR-22,28-JUN-22,EN,7697ac4f-16fa-4605-af0c-079a3ce36d04,0590,2022,Semester2,ELT2110
1584444,1,REG,CON1130.3 - Solid Stock Construction,14-APR-22,28-JUN-22,EN,f3d1e74a-73c5-40d3-881f-ada0e181dcd5,1306,2022,Semester2,CON1130
1584452,1,REG,CON2910.2 - CON Project B,14-APR-22,28-JUN-22,EN,bf53f179-e1a8-472d-a7c3-aaa8a199f1ac,1306,2022,Semester2,CON2910
1584458,1,REG,FAB1010.3 - Fabrication Tools & Materials,14-APR-22,28-JUN-22,EN,6138b07e-e3f1-4687-b76a-7a3fa478e43e,1306,2022,Semester2,FAB1010
1584490,1,REG,AGR3000.31 - Agriculture Safety,19-APR-22,18-APR-22,EN,78b0630b-f7e0-40b8-a03a-1cdb987e5ac0,1101,2022,Quarter3,AGR3000
1584519,5,REG,RAP2665.2 - Welder 25C,04-MAY-23,27-JUN-23,EN,ef00d680-eaa3-407e-be44-293bc911a39f,1101,2023,Semester2,RAP2665
1584533,1,REG,CSE1110.4 - Structured Programming 1,21-APR-22,28-JUN-22,EN,0d5194df-ff32-48be-8bf8-6d1825824d00,1101,2022,Quarter4,CSE1110
1584584,1,REG,CON1130.2 - Solid Stock Construction,09-MAY-23,27-JUN-23,EN,953786a0-b906-4014-8741-0804f3cbb441,1108,2023,Semester2,CON1130
1584585,1,REG,CON2150.4 - Finishing & Refinishing,25-APR-22,28-JUN-22,EN,2bb51282-f14a-42ce-aac7-90a12803fc3f,1101,2022,Quarter4,CON2150
1584716,1,REG,FOD1020.4 - Contemporary Baking,11-MAY-22,28-JUN-22,EN,92b7dec3-af22-49d7-bcd0-231d653a9bd2,1101,2022,Quarter4,FOD1020
1584757,1,REG,MEC1020.2 - Vehicle Service & Care,31-MAY-23,27-JUN-23,EN,bd3848cb-9807-4b15-947d-2e0752dedd8b,1101,2023,Semester2,MEC1020
1584758,1,REG,CTR2010.2 - Job Maintenance,31-MAY-23,27-JUN-23,EN,ed488d92-ff79-4ba9-832f-1e4462ab4f05,1101,2023,Semester2,CTR2010
1584764,5,REG,RAP3989.2 - Heavy Equipment Technician 35B,31-MAY-23,27-JUN-23,EN,4f9244a8-d932-4877-b8b1-2cf35a81cf4f,1101,2023,Semester2,RAP3989
1584768,5,REG,RAP2760.2 - Electrician 25C,31-MAY-23,27-JUN-23,EN,f4113e99-ab9f-457a-a4ef-71b10a955530,1101,2023,Semester2,RAP2760
1584850,1,REG,FOD2050.4 - Bread Products,30-MAY-22,28-JUN-22,EN,1618a32a-4372-42c4-a2d9-0fbac61abe7e,1101,2022,Quarter4,FOD2050
1584909,1,REG,HCS2020.2 - First Aid /CPR with AED,10-JUN-22,28-JUN-22,EN,513e3e19-42bc-4d3d-92b8-769c6a2134f9,0590,2022,Semester2,HCS2020
1584950,1,REG,AGR3000.4 - Agriculture Safety,21-JUN-23,27-JUN-23,EN,b1d4a8ea-0790-43fe-ae8b-825c7f37b252,1108,2023,Semester2,AGR3000
1584956,1,REG,FAB1050.2 - Basic Electric Welding,21-JUN-23,27-JUN-23,EN,020206f9-f857-43e8-8679-df0f239ab54e,1306,2023,Semester2,FAB1050
1584992,5,REG,RAP6163.4 - Steamfitter-Pipefitter 35D,22-JUN-23,27-JUN-23,EN,2dba1030-f6d0-4d22-8a4b-56c63a59a5d5,1108,2023,FullYear,RAP6163
1585040,5,REG,ELA2104.3 - English Language Arts 20-2,26-JUN-23,27-JUN-23,EN,0dcfbf99-ab6a-497a-8b50-d91f9212536f,1101,2023,Semester2,ELA2104
1585049,6,REG,OTH9927.SS - Greenhouse Operations and Care 33,21-JUN-22,28-JUN-22,EN,1938c76f-9ba4-44c2-9b97-b471d38dca93,2239,2022,FullYear,OTH9927
1585054,5,REG,RAP5152.RN - Plumber 25A,28-SEP-23,31-JUL-23,EN,24800a6e-5bd3-4595-9c57-f2a022c757f7,0319,2023,Summer,RAP5152
1585059,1,REG,FAB3910.2 - FAB Project D,21-JUN-22,28-JUN-22,EN,6272009c-37ea-4b74-adb7-402b64b1df91,1306,2022,Semester2,FAB3910
1585060,1,REG,FAB3920.2 - FAB Project E,21-JUN-22,28-JUN-22,EN,e291ea18-46f8-4e66-9b03-c3cb7008a913,1306,2022,Semester2,FAB3920
1585080,1,REG,CON2150.2 - Finishing & Refinishing,22-JUN-22,28-JUN-22,EN,6b79f8a5-1b4d-4f2d-ab33-580c78f8261d,1203,2022,Semester2,CON2150
1579259,1,REG,HCS3000.1 - Workplace Safety Systems,26-APR-23,30-JAN-24,EN,34545b17-a332-445a-847f-09bf8420754d,1303,2024,Semester1,HCS3000
1581097,10,REG,OTH1998V.1 - Work Experience 15 (Variable Credit),28-APR-22,27-JUN-23,EN,b140d2f0-a5f1-4306-8b85-a07e7f84b158,1468,2023,FullYear,OTH1998
1581100,1,REG,AGR3000.1 - Agriculture Safety,20-APR-21,30-JAN-22,EN,2b6fe044-082c-4411-903c-01ac0aac7d90,1305,2022,Semester1,AGR3000
1581163,5,REG,MAT3791.1 - Mathematics 30-1,29-APR-22,30-JAN-23,EN,7a01fb10-1157-4d66-926e-6eb73b69a77c,1305,2023,Semester1,MAT3791
1581481,3,REG,SSN2172.MG - General Psychology 20,08-SEP-22,27-JUN-23,EN,5a0c0715-6879-46e1-b1a9-b084a74e440f,2239,2023,FullYear,SSN2172
1581505,5,REG,SST1772.EB - Social Studies 10-2,30-AUG-22,27-JUN-23,EN,62a8defc-7ab6-4e43-af42-47b4645829a1,2239,2023,FullYear,SST1772
1581538,5,REG,MAT2792.CQ - Mathematics 20-2,14-JUN-22,27-JUN-23,EN,508ed913-172b-4b71-ac8d-c226d2a69ac7,2239,2023,FullYear,MAT2792
1582961,1,REG,FAS1030.C - Sewing Fundamentals,20-OCT-21,28-JUN-22,EN,3daff1ce-c396-4d57-ad6d-d7de40ea47d8,0590,2022,FullYear,FAS1030
1583013,1,REG,PEN3036.CDcr - Boiler Plant Operation & Management,27-OCT-21,28-JUN-22,EN,18002d61-8e62-4536-8cbc-59670b351ecf,0590,2022,FullYear,PEN3036
1583040,1,REG,HCS3000.1 - Workplace Safety Systems,19-OCT-22,27-JUN-23,EN,4ccd81d9-e215-4c45-83d1-18c673e2baf4,1306,2023,FullYear,HCS3000
1583042,1,REG,MEC1015.2 - Mechanics Tools & Materials,20-OCT-22,30-JAN-23,EN,cf257096-10a8-4c9e-9cfe-0f4c43fb5ab9,0590,2023,Semester1,MEC1015
1583062,1,REG,MEC3010.BBB - Buying & Selling Vehicles,01-NOV-21,28-JUN-22,EN,8d40d02e-af93-49b0-9364-df22860dc83f,2239,2022,FullYear,MEC3010
1583063,1,REG,MAM3060.BBB - Setting Up a Retail Store,01-NOV-21,28-JUN-22,EN,4e022351-cfcc-46fb-aaa8-987989b90330,2239,2022,FullYear,MAM3060
1583066,1,REG,COM2165.1 - Printing 2,24-OCT-22,30-JAN-23,EN,e799af0e-59a4-488f-b30a-f980175bb19f,0590,2023,Semester1,COM2165
1583082,5,REG,RAP3990.1 - Heavy Equipment Technician 35C,29-NOV-22,30-JAN-23,EN,8ac92f34-d2f8-40a7-a5c5-af6472090398,1101,2023,Semester1,RAP3990
1583085,1,REG,FAB1090.1 - Sheet Fabrication 1,03-NOV-21,30-JAN-22,EN,b5b758cc-7508-4be8-9fe8-d7844fa79886,1306,2022,Semester1,FAB1090
1583093,5,REG,RAP4108.1 - Carpenter 15,29-NOV-22,30-JAN-23,EN,a2905123-128f-469b-b717-d65f7d96b485,1101,2023,Semester1,RAP4108
1583094,5,REG,RAP2759.3 - Electrician 25B,03-NOV-21,28-JUN-22,EN,51584fad-ce9b-42be-b488-9e216a5fbe56,0590,2022,FullYear,RAP2759
1583097,5,REG,RAP2758.3 - Electrician 25A,03-NOV-21,28-JUN-22,EN,86424579-05ad-41a0-9679-2aa831cd1151,0590,2022,FullYear,RAP2758
1583101,1,REG,CON3920.1 - CON Project E,04-NOV-21,30-JAN-22,EN,16a831a4-f007-4e1b-846f-7d07051c23b9,1306,2022,Semester1,CON3920
1583123,1,REG,MEC1150.1 - Ride & Control Systems,31-OCT-22,30-JAN-23,EN,602ae481-bea0-4ac6-81f2-847381387b12,1108,2023,Semester1,MEC1150
1583151,1,REG,COM1145.1 - Animation 1,04-NOV-22,30-JAN-23,EN,e1b8d7f4-66b9-4cc7-91fc-382b052254b0,0590,2023,Semester1,COM1145
1583168,1,REG,FOD1040.1 - Meal Planning 1,07-NOV-22,30-JAN-23,EN,7b610999-c08d-4f44-a83d-336d6dc261f0,1101,2023,Semester1,FOD1040
1583185,1,REG,CON3090.1 - Renovations/Restorations,05-NOV-21,30-JAN-22,EN,ea582936-2caf-493a-ab25-0e8ea794a23a,0590,2022,Semester1,CON3090
1583186,1,REG,FAS2160.1 - Creating Accessories 2,08-NOV-22,30-JAN-23,EN,912dd3d0-6bfe-4f5d-9e12-9b43be6c64f7,1101,2023,Semester1,FAS2160
1583188,1,REG,MEC1040.1 - Engine Fundamentals,05-NOV-21,30-JAN-22,EN,dbc8061d-5c02-4df3-8c55-095218da7853,0590,2022,Semester1,MEC1040
1583192,1,REG,FOD1060.1 - Canadian Heritage Foods,10-NOV-22,30-JAN-23,EN,0b1155ee-e409-4283-b163-cd15d31b87d4,0590,2023,Semester1,FOD1060
1583208,1,REG,CON3030.2 - Wall & Ceiling Finishing,13-NOV-22,30-JAN-23,EN,abd5282d-e494-4056-830e-8b1b126a267b,0590,2023,Semester1,CON3030
1583254,1,REG,HSS1100.3 - Nature & Wellness,08-NOV-21,30-JAN-22,EN,3d1acdce-047f-4c4f-8802-c9cd0342f61b,1101,2022,Semester1,HSS1100
1583256,1,REG,HCS1050.1 - Musculoskeletal System,09-NOV-21,30-JAN-22,EN,d6604e8f-c70f-4984-a19a-37b96bb461be,1108,2022,Semester1,HCS1050
1583270,1,REG,FAB1040.1 - Oxyacetylene Welding,15-NOV-21,30-JAN-22,EN,3d3e6053-c042-4bde-a5b1-e7fc2c12d8ae,1303,2022,Semester1,FAB1040
1583296,1,REG,HCS2020.2 - First Aid /CPR with AED,28-NOV-22,27-JUN-23,EN,8e109c10-547b-4bad-a92c-816db32ea6e6,0590,2023,FullYear,HCS2020
1583386,1,REG,HSA3566.2 - Colouring Hair 1,26-NOV-21,30-JAN-22,EN,b737114f-1925-4937-9aa4-90d6c822067a,1101,2022,Quarter2,HSA3566
1583441,1,REG,FOD2040.7 - Cake & Pastry,15-DEC-22,30-JAN-23,EN,c99af1ed-7273-4a35-8cfe-beb3eb2ad448,1108,2023,Semester1,FOD2040
1583444,1,REG,FOD3060.7 - Food Presentation,15-DEC-22,30-JAN-23,EN,2cf47eb3-7699-47ca-b973-1c79b908092b,1108,2023,Semester1,FOD3060
1583460,1,REG,FOD2910.1 - FOD Project B,19-DEC-22,30-JAN-23,EN,8496365d-4c38-45f8-b069-84348daf977a,1101,2023,Semester1,FOD2910
1583494,1,REG,MEC1110.1 - Pneumatics & Hydraulics,21-DEC-22,30-JAN-23,EN,86e800c4-e7c0-4cae-bc13-832314b8d5b4,1108,2023,Semester1,MEC1110
1583501,1,REG,HSS3020.BBB - Mental Health & Wellness,21-DEC-22,27-JUN-23,EN,b23407d9-db38-4f46-b9de-048be6cd4d70,2239,2023,FullYear,HSS3020
1583523,10,REG,OTH3998V.1 - Work Experience 35 (Variable Credit),08-DEC-21,30-JAN-22,EN,2808c831-c8b2-451f-9ada-5e309d7a6aed,0590,2022,Semester1,OTH3998
1583527,1,REG,HSA3596.3 - Lighten Hair Using Special Effects,08-DEC-21,28-JUN-22,EN,1ee15d84-32f4-467e-a749-6520ef15367d,0590,2022,FullYear,HSA3596
1583534,1,REG,CTR2010.1 - Job Maintenance,15-FEB-23,30-JAN-23,EN,1fd992b6-1ecc-4af4-b787-86687509159b,1101,2023,Semester1,CTR2010
1583537,1,REG,CTR1010C.CB - Job Preparation (Career Trans) (CONN,09-DEC-21,28-JUN-22,EN,80533614-4b97-46e2-a9b3-b16fdd59e2d7,0590,2022,FullYear,CTR1010
1583547,5,REG,MAT1793.1 - Mathematics 10-3,10-DEC-21,28-JUN-22,EN,4dced527-68c0-4463-a008-a9bcc3c896d2,1305,2022,Semester2,MAT1793
1583556,1,REG,MEC3010.2 - Buying & Selling Vehicles,10-DEC-21,30-JAN-22,EN,56077e26-109b-4d9b-a0c3-f94fc0db63d7,0590,2022,Semester1,MEC3010
1583561,1,REG,FOD2170.1 - International Cuisine,11-JAN-23,30-JAN-23,EN,dfd87ac3-01c4-414a-94a4-5c6918bfe951,1306,2023,Semester1,FOD2170
1583582,1,REG,HSA3591.3 - Lighten Virgin Hair and Regrowth,16-DEC-21,28-JUN-22,EN,92edda24-7cf5-4f16-ba77-679dd7444cae,0590,2022,FullYear,HSA3591
1583613,5,REG,MAT3793.222 - Mathematics 30-3,01-FEB-23,27-JUN-23,EN,84c5dea6-7128-45f4-8e5f-ebc1af557b5f,1101,2023,Semester2,MAT3793
1583619,1,REG,FOD3080.1 - Advanced Meat Cookery,21-DEC-21,30-JAN-22,EN,06988d63-c2e8-4ecc-896b-f3bc5911e1c8,1306,2022,Semester1,FOD3080
1583826,3,REG,LDC2256.3 - Forensic Studies (2021) 25 (3 cr),07-FEB-23,27-JUN-23,EN,3e6ccfe4-2fd7-429a-a92c-4832d48bed75,0590,2023,Semester2,LDC2256
1583846,1,REG,EST2050.3 - Make-up,31-JAN-22,18-APR-22,EN,c66d5e27-2331-4121-9a57-3843109823d8,1101,2022,Quarter3,EST2050
1583852,10,REG,OTH3998V.1 - Work Experience 35 (Variable Credit),01-FEB-22,28-JUN-22,EN,5553975b-81a2-4f0b-a4b3-fd5b6b21e7ef,1305,2022,Semester2,OTH3998
1583870,1,REG,CON1010.3 - Construction Tools & Materials,03-FEB-22,18-APR-22,EN,4cbb5051-f885-4ff0-9fbb-aadb79ad7d6e,1101,2022,Quarter3,CON1010
1583872,1,REG,FOD1010.2 - Food Basics,08-FEB-23,27-JUN-23,EN,deb0bf0c-590c-47cc-b625-54fe88fa4086,1101,2023,Semester2,FOD1010
1583953,1,REG,FOD1010.5 - Food Basics,13-FEB-23,27-JUN-23,EN,a9adf81c-a633-438c-8432-1de769e872b2,1108,2023,Semester2,FOD1010
1583974,3,REG,SSN2171.1 - Personal Psychology 20,08-FEB-22,28-JUN-22,EN,5059ab41-d2a6-4f3d-8add-e0b043cf5561,0590,2022,Semester2,SSN2171
1583976,3,REG,PED0770.22 - Career & Life Management,08-FEB-22,28-JUN-22,EN,f41c20fe-707d-47ec-a138-89a92bbd0d72,1108,2022,Semester2,PED0770
1584024,1,REG,FOD1010.2 - Food Basics,11-FEB-22,28-JUN-22,EN,9d52e2fb-27f9-420f-8a66-a561caae6501,1108,2022,Semester2,FOD1010
1584035,1,REG,COS1020.3 - Long Hair Design 1,21-FEB-23,27-JUN-23,EN,2a13972e-5ada-4d12-913d-b32b9d91e7c5,0590,2023,Semester2,COS1020
